@relation R_data_frame

@attribute heat numeric
@attribute Attribute2 {nominal3,nominal4}
@attribute Attribute3 {nominal10,nominal11,nominal12,nominal13,nominal14,nominal15,nominal16,nominal17,nominal18,nominal19,nominal20,nominal5,nominal6,nominal7,nominal8,nominal9}
@attribute Attribute4 {nominal21,nominal22,nominal23,nominal24}
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric

@data
43.53,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,0.5,3500
44.76,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1,3500
46.09,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1.5,3500
47.54,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2,3500
49.1,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2.5,3500
50.76,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3,3500
52.54,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3.5,3500
54.42,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4,3500
56.41,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4.5,3500
58.51,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5,3500
60.73,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5.5,3500
63.05,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6,3500
65.48,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6.5,3500
68.01,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7,3500
70.66,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7.5,3500
73.42,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8,3500
76.29,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8.5,3500
79.26,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9,3500
82.35,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9.5,3500
85.54,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10,3500
88.84,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10.5,3500
92.25,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11,3500
95.78,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11.5,3500
99.41,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12,3500
103.15,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12.5,3500
107,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13,3500
110.95,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13.5,3500
115.02,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14,3500
119.2,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14.5,3500
123.48,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15,3500
127.88,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15.5,3500
132.38,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16,3500
137,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16.5,3500
141.72,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17,3500
146.55,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17.5,3500
151.49,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18,3500
156.54,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18.5,3500
161.7,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19,3500
166.97,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19.5,3500
172.35,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,20,3500
49.8,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,0,4000
51.16,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,0.5,4000
52.66,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1,4000
54.3,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1.5,4000
56.07,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2,4000
57.99,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2.5,4000
60.06,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3,4000
62.26,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3.5,4000
64.6,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4,4000
67.08,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4.5,4000
69.71,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5,4000
72.47,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5.5,4000
75.38,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6,4000
78.43,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6.5,4000
81.62,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7,4000
84.94,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7.5,4000
88.41,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8,4000
92.03,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8.5,4000
95.78,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9,4000
99.67,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9.5,4000
103.7,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10,4000
107.88,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10.5,4000
112.19,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11,4000
116.65,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11.5,4000
121.25,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12,4000
125.98,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12.5,4000
130.86,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13,4000
135.88,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13.5,4000
141.04,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14,4000
146.35,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14.5,4000
151.79,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15,4000
157.37,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15.5,4000
163.1,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16,4000
168.96,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16.5,4000
174.97,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17,4000
181.11,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17.5,4000
187.4,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18,4000
193.83,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18.5,4000
200.4,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19,4000
207.11,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19.5,4000
213.96,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,20,4000
57,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,0,4500
58.71,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,0.5,4500
60.6,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1,4500
62.67,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,1.5,4500
64.91,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2,4500
67.33,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,2.5,4500
69.92,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3,4500
72.69,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,3.5,4500
75.64,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4,4500
78.76,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,4.5,4500
82.06,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5,4500
85.54,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,5.5,4500
89.19,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6,4500
93.02,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,6.5,4500
97.02,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7,4500
101.2,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,7.5,4500
105.56,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8,4500
110.09,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,8.5,4500
114.8,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9,4500
119.69,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,9.5,4500
124.75,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10,4500
129.99,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,10.5,4500
135.4,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11,4500
141,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,11.5,4500
146.76,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12,4500
152.71,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,12.5,4500
158.83,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13,4500
165.12,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,13.5,4500
171.59,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14,4500
178.24,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,14.5,4500
185.07,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15,4500
192.07,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,15.5,4500
199.25,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16,4500
206.6,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,16.5,4500
214.13,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17,4500
221.84,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,17.5,4500
229.72,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18,4500
237.78,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,18.5,4500
246.01,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19,4500
254.42,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,19.5,4500
263.01,nominal4,nominal14,nominal24,3996,86,86,8,105,9999,20,4500
-4.52,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0,100
-3.69,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,100
-2.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1,100
-2,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,100
-1.13,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2,100
-0.26,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,100
0.64,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3,100
1.54,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,100
2.45,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4,100
3.37,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,100
4.32,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5,100
5.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,100
6.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6,100
7.2,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,100
8.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7,100
9.18,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,100
10.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8,100
11.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,100
12.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9,100
13.29,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,100
14.35,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10,100
15.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,100
16.51,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11,100
17.6,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,100
18.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12,100
19.82,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,100
20.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13,100
22.09,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,100
23.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14,100
24.41,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.5,100
25.58,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15,100
26.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,100
27.98,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16,100
29.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,100
30.41,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17,100
31.65,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,100
32.9,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18,100
34.16,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,100
35.43,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19,100
36.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,100
38.02,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20,100
-0.34,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0,1000
0.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,1000
0.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1,1000
1.55,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,1000
2.21,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2,1000
2.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,1000
3.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3,1000
4.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,1000
4.96,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4,1000
5.67,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,1000
6.39,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5,1000
7.13,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,1000
7.88,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6,1000
8.63,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,1000
9.4,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7,1000
10.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,1000
10.98,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8,1000
11.78,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,1000
12.6,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9,1000
13.43,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,1000
14.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10,1000
15.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,1000
15.98,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11,1000
16.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,1000
17.73,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12,1000
18.63,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,1000
19.54,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13,1000
20.46,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,1000
21.39,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14,1000
22.33,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.5,1000
23.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15,1000
24.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,1000
25.23,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16,1000
26.21,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,1000
27.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17,1000
28.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,1000
29.24,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18,1000
30.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,1000
31.32,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19,1000
32.38,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,1000
33.45,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20,1000
2.17,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0,1500
2.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,1500
3.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1,1500
3.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,1500
4.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2,1500
5.03,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,1500
5.64,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3,1500
6.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,1500
6.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4,1500
7.57,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,1500
8.23,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5,1500
8.92,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,1500
9.62,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6,1500
10.33,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,1500
11.06,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7,1500
11.8,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,1500
12.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8,1500
13.33,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,1500
14.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9,1500
14.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,1500
15.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10,1500
16.54,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,1500
17.39,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11,1500
18.24,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,1500
19.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12,1500
20,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,1500
20.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13,1500
21.81,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,1500
22.73,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14,1500
23.67,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.5,1500
24.62,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15,1500
25.6,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,1500
26.58,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16,1500
27.58,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,1500
28.59,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17,1500
29.61,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,1500
30.65,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18,1500
31.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,1500
32.78,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19,1500
33.86,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,1500
34.96,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20,1500
4.82,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0,2000
5.31,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,2000
5.82,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1,2000
6.34,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,2000
6.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2,2000
7.46,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,2000
8.05,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3,2000
8.65,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,2000
9.27,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4,2000
9.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,2000
10.58,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5,2000
11.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,2000
11.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6,2000
12.67,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,2000
13.42,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7,2000
14.17,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,2000
14.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8,2000
15.74,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,2000
16.56,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9,2000
17.4,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,2000
18.25,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10,2000
19.12,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,2000
20.02,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11,2000
20.93,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,2000
21.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12,2000
22.8,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,2000
23.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13,2000
24.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,2000
25.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14,2000
26.8,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.5,2000
27.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15,2000
28.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,2000
30,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16,2000
31.1,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,2000
32.22,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17,2000
33.36,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,2000
34.53,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18,2000
35.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,2000
36.91,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19,2000
38.12,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,2000
39.36,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20,2000
7.6,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0,2500
8.06,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,0.5,2500
8.55,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1,2500
9.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,1.5,2500
9.61,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2,2500
10.18,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,2.5,2500
10.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3,2500
11.38,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,3.5,2500
12.03,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4,2500
12.71,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,4.5,2500
13.41,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5,2500
14.14,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,5.5,2500
14.88,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6,2500
15.66,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,6.5,2500
16.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7,2500
17.3,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,7.5,2500
18.16,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8,2500
19.04,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,8.5,2500
19.95,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9,2500
20.89,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,9.5,2500
21.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10,2500
22.84,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,2500
23.86,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11,2500
24.9,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,2500
25.97,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12,2500
27.07,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,2500
28.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13,2500
29.33,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,13.5,2500
30.5,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14,2500
31.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.5,2500
32.94,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15,2500
34.19,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.5,2500
35.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16,2500
36.77,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,16.5,2500
38.1,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17,2500
39.46,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,2500
40.85,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18,2500
42.26,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,2500
43.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19,2500
45.15,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,2500
